#N: 3053
#c i v
 9   1828 -1.59171e+00 
 9   1829 +5.88049e-02 
 9   1830 -2.75260e+00 
 9   1831 -5.29135e-01 
 9   1832 -1.77467e-01 
 9   1833 -2.67103e+00 
 9   1834 -1.77548e-01 
 9   1835 +1.21723e+00 
 9   1836 +5.51525e-01 
 9   1837 +2.16835e+00 
 9   1838 -1.43970e-01 
 9   1839 +1.60422e+00 
 9   1840 -1.89172e-01 
 9   1841 -3.70381e+00 
 9   1842 -3.85654e+00 
10   1843 -4.20355e+00 
10   1844 -3.53305e+00 
10   1845 -3.17167e+00 
10   1846 -2.84817e+00 
10   1847 +1.59199e+00 
10   1848 +2.98457e+00 
10   1849 +5.38586e-01 
10   1850 +9.91066e-01 
10   1851 -2.45378e+00 
10   1852 -4.14258e+00 
10   1853 -2.90188e+00 
10   1854 -2.12968e+00 
10   1855 -2.63798e+00 
10   1856 +4.13499e-01 
10   1857 -6.41032e-02 
10   1858 +1.12589e+00 
10   1859 -1.18103e+00 
10   1860 -3.52109e+00 
10   1861 -1.77482e+00 
10   1862 -1.41297e+00 
10   1863 -2.25002e+00 
10   1864 +6.10471e-01 
10   1865 +1.91302e+00 
10   1866 -1.22063e-02 
10   1867 +1.04137e+00 
10   1868 +3.22375e+00 
10   1869 +2.77255e+00 
10   1870 +6.12858e-01 
10   1871 +2.27623e+00 
10   1872 +2.96299e+00 
10   1873 +4.80245e-01 
10   1874 +8.53099e-01 
10   1875 -9.11376e-01 
10   1876 -2.36623e+00 
10   1877 -2.49299e+00 
10   1878 +1.74869e-01 
10   1879 +5.74053e-02 
10   1880 +1.50991e+00 
10   1881 +1.39437e+00 
10   1882 +3.04387e+00 
10   1883 +1.89291e+00 
10   1884 +2.09399e+00 
10   1885 +2.89263e+00 
10   1886 -1.19796e+00 
10   1887 -3.14288e+00 
10   1888 -3.34025e+00 
10   1889 -3.88715e+00 
10   1890 -4.14196e+00 
10   1891 +1.08001e+00 
10   1892 +2.22523e+00 
10   1893 +1.69061e+00 
10   1894          NaN 
10   1895          NaN 
10   1896          NaN 
10   1897 +1.94596e+00 
10   1898 +2.02461e+00 
10   1899 +2.00168e+00 
10   1900 -5.26690e-01 
10   1901 +1.36367e+00 
10   1902 -2.98760e-01 
10   1903 -1.59394e+00 
10   1904 -4.26097e+00 
10   1905 -3.08405e+00 
10   1906 -3.24794e+00 
10   1907 -4.12887e+00 
10   1908 -3.94087e+00 
10   1909 -3.79194e+00 
10   1910 -4.25157e+00 
10   1911 -4.17840e+00 
10   1912 -3.42530e+00 
10   1913 -3.15458e+00 
10   1914 -3.61243e+00 
10   1915 -4.02845e+00 
10   1916 -3.75905e+00 
10   1917 -3.60857e+00 
10   1918 -3.78865e+00 
10   1919 -3.72317e+00 
10   1920 -3.63177e+00 
10   1921 -2.65771e+00 
10   1922 +3.29016e-01 
10   1923 +1.33129e+00 
10   1924 +3.02117e+00 
10   1925 -3.39474e-01 
10   1926 +7.41539e-01 
10   1927 -2.04372e+00 
10   1928 -2.70779e+00 
10   1929 -1.21002e+00 
10   1930 +2.16322e+00 
10   1931 +2.61227e+00 
10   1932 +2.26114e+00 
10   1933 +2.15049e+00 
10   1934 +2.06752e+00 
10   1935 +9.41006e-01 
10   1936 +8.72464e-01 
10   1937 -3.77970e-01 
10   1938 -1.95710e+00 
10   1939 +2.27281e+00 
10   1940 +1.16760e+00 
10   1941 +2.54098e+00 
10   1942 +3.21836e+00 
10   1943 +1.87811e+00 
10   1944 +1.42168e+00 
10   1945 +5.32213e-02 
10   1946 +1.45474e+00 
10   1947 +2.97463e+00 
10   1948 +2.73565e+00 
10   1949 +2.90080e+00 
10   1950 -6.14589e-01 
10   1951 -1.00776e+00 
10   1952 +2.29355e+00 
10   1953 +1.61301e+00 
10   1954 -1.01676e+00 
10   1955 +1.11683e+00 
10   1956 -5.86072e-01 
10   1957 +1.13055e+00 
10   1958 -2.01243e-02 
10   1959 -2.96162e+00 
10   1960 -3.65532e+00 
10   1961 -3.97500e+00 
10   1962 -3.45493e+00 
10   1963 -3.07131e+00 
10   1964 +2.18314e-01 
10   1965 +1.18992e-01 
10   1966 +6.50929e-01 
10   1967 +5.02387e-01 
10   1968 -2.58836e+00 
10   1969 -8.98995e-01 
10   1970 +3.55289e+00 
10   1971 +8.99668e-01 
10   1972 +3.50181e-01 
10   1973 +1.14340e+00 
10   1974 +2.46907e+00 
10   1975 +2.80515e+00 
10   1976 +5.41494e-01 
10   1977 -1.31595e+00 
10   1978          NaN 
11   1979 -3.26689e+00 
11   1980 -3.25089e+00 
11   1981 -1.75734e+00 
11   1982 -2.36461e+00 
11   1983 -5.14270e-01 
11   1984 +1.07784e+00 
11   1985 -3.08058e+00 
11   1986 -6.19900e-01 
11   1987 -1.79808e+00 
11   1988 -6.08389e-01 
11   1989 +3.44506e-01 
11   1990 +3.67973e-03 
11   1991 -2.91940e+00 
11   1992 +7.06104e-01 
11   1993 +1.50801e+00 
11   1994 +2.12964e+00 
11   1995 +1.70399e+00 
11   1996 +2.04348e+00 
11   1997 +8.60982e-01 
11   1998 -1.54163e+00 
11   1999 +2.30687e+00 
11   2000 +2.28393e+00 
11   2001 +1.65366e+00 
11   2002 +5.86415e-01 
11   2003 -4.68857e-01 
11   2004 -5.95083e-01 
11   2005 -6.20908e-01 
11   2006 -2.51498e+00 
11   2007 +5.17464e-02 
11   2008 -7.27621e-01 
11   2009 -1.24340e+00 
11   2010 -3.13404e+00 
11   2011 -2.71912e+00 
11   2012 +1.92715e+00 
11   2013 +1.52794e+00 
11   2014          NaN 
11   2015          NaN 
11   2016 +1.96757e+00 
11   2017 +8.75963e-01 
11   2018 -5.70055e-01 
11   2019 +8.33984e-01 
11   2020 +9.79823e-01 
11   2021 -1.72221e+00 
11   2022 -2.11104e-01 
11   2023 +1.17956e+00 
11   2024 +8.90436e-01 
11   2025 +2.37425e-01 
11   2026 +2.29408e+00 
11   2027 -1.73785e+00 
11   2028 -4.19904e+00 
11   2029 -4.22664e+00 
11   2030 -3.99811e+00 
11   2031 -3.79608e+00 
11   2032 -4.01683e+00 
11   2033 -3.22209e+00 
11   2034 +1.41421e+00 
11   2035 -3.61298e+00 
11   2036 -3.62469e+00 
11   2037 -5.19152e-01 
11   2038 +1.96981e+00 
11   2039 +2.16415e+00 
11   2040 +3.27171e+00 
11   2041 +8.46872e-01 
11   2042 +5.04753e-01 
11   2043 -1.56323e+00 
11   2044 +4.25352e-01 
11   2045 +5.56608e-01 
11   2046 +1.41340e+00 
11   2047 +9.15462e-01 
11   2048 -1.12415e+00 
11   2049 +1.33040e+00 
11   2050 +2.29487e+00 
11   2051 +2.87048e-01 
11   2052 +2.02276e+00 
11   2053 +3.10991e+00 
11   2054 +2.19442e+00 
11   2055 -1.61089e+00 
11   2056 +1.11276e+00 
11   2057 -1.48132e+00 
11   2058 -2.08809e+00 
11   2059 -7.99336e-01 
11   2060 -1.02521e+00 
11   2061 -8.65123e-01 
11   2062 +2.41194e-01 
11   2063 +1.09059e+00 
11   2064 +1.31590e+00 
11   2065 +1.56942e+00 
11   2066 +1.79314e+00 
11   2067 +1.52585e+00 
11   2068 +1.16567e+00 
11   2069 +2.28481e+00 
11   2070 +2.43381e+00 
11   2071 +1.19165e+00 
11   2072 -2.90860e+00 
11   2073 -3.01825e+00 
11   2074 -3.70901e+00 
11   2075 -1.94028e+00 
11   2076 +1.22410e+00 
11   2077 +1.10660e+00 
11   2078 +2.24000e+00 
11   2079 -1.12551e-01 
11   2080 -2.10991e+00 
11   2081 +4.32171e-01 
11   2082 +2.17898e+00 
11   2083 -2.78047e+00 
11   2084 -2.91982e+00 
11   2085 -2.30171e+00 
11   2086 -1.94510e+00 
11   2087 -8.78107e-01 
11   2088 -3.72571e+00 
11   2089 -4.31085e+00 
11   2090 -4.29974e+00 
11   2091 -4.07457e+00 
11   2092 -3.96091e+00 
11   2093 -2.25947e+00 
11   2094 +2.62244e-01 
11   2095 -2.47074e+00 
11   2096 -2.06386e+00 
11   2097 -3.19498e-01 
11   2098 +1.09757e+00 
11   2099 -3.24452e+00 
11   2100 -4.28945e+00 
11   2101 -4.07899e+00 
11   2102 -3.95377e+00 
11   2103 -3.92973e+00 
11   2104 -2.15785e+00 
11   2105 +2.72875e+00 
11   2106 +2.64397e+00 
11   2107 +2.33352e+00 
11   2108 +1.76018e+00 
11   2109 +1.15729e+00 
11   2110 -9.86477e-01 
11   2111 -3.34253e+00 
11   2112 -2.61774e+00 
12   2113          NaN 
12   2114          NaN 
12   2115          NaN 
12   2116          NaN 
12   2117          NaN 
12   2118          NaN 
12   2119          NaN 
12   2120          NaN 
12   2121          NaN 
12   2122          NaN 
12   2123          NaN 
12   2124          NaN 
12   2125          NaN 
12   2126          NaN 
12   2127          NaN 
12   2128          NaN 
12   2129          NaN 
12   2130          NaN 
12   2131          NaN 
12   2132 -5.77966e-01 
12   2133 -3.08938e+00 
12   2134 -3.22372e+00 
12   2135 -1.65129e-01 
12   2136 -7.44727e-01 
12   2137 -2.81234e+00 
12   2138 -2.89885e+00 
12   2139 -2.74000e+00 
12   2140 -2.88721e+00 
12   2141 -3.02077e+00 
12   2142 -1.17554e+00 
12   2143 -2.97486e+00 
12   2144 -3.00520e+00 
12   2145 -2.37521e+00 
12   2146 -2.48341e+00 
12   2147 -1.04855e+00 
12   2148 -1.11652e+00 
12   2149 -1.76982e+00 
12   2150 +2.83033e-01 
12   2151 +8.56323e-01 
12   2152 -1.40164e+00 
12   2153 -1.41910e+00 
12   2154 -1.96763e+00 
12   2155 -2.10950e+00 
12   2156 -1.65071e+00 
12   2157 -2.72041e+00 
12   2158 -3.45557e+00 
12   2159 -2.56211e+00 
12   2160 +2.61083e-01 
12   2161 -7.57741e-01 
12   2162 -1.51820e+00 
12   2163 -3.27420e+00 
12   2164 -2.78439e+00 
12   2165 -2.11315e+00 
12   2166 -2.39465e+00 
12   2167 -1.37333e+00 
12   2168 +9.54577e-01 
12   2169 +2.92887e+00 
12   2170 +2.11203e+00 
12   2171 +1.54409e+00 
12   2172 +3.14608e-01 
12   2173 -1.38057e+00 
12   2174 +4.77912e-01 
12   2175 +1.04885e+00 
12   2176 +2.97231e+00 
12   2177 +2.20827e+00 
12   2178 +1.86553e+00 
12   2179 +9.66322e-01 
12   2180 -9.78246e-01 
12   2181 +1.57066e+00 
12   2182 +1.84704e+00 
12   2183 +1.90337e+00 
12   2184 +1.26252e-01 
12   2185 -1.78131e+00 
12   2186 -2.20397e+00 
12   2187 +1.93262e-01 
12   2188 +7.70811e-01 
12   2189 +1.12051e+00 
12   2190 +8.69201e-01 
12   2191 +2.32038e+00 
12   2192 +1.55185e+00 
12   2193 +8.61058e-01 
12   2194 +2.89488e+00 
12   2195 +1.69445e+00 
12   2196 +2.31750e+00 
12   2197 +4.96343e-01 
12   2198 +1.97785e+00 
12   2199 +2.50674e+00 
12   2200 +3.12549e+00 
12   2201 +3.12518e+00 
12   2202 +3.38994e+00 
12   2203 +2.79299e+00 
12   2204 +2.43886e+00 
12   2205 +2.37400e+00 
12   2206 +1.93849e+00 
12   2207 -9.31180e-01 
12   2208 -2.69390e+00 
12   2209 -2.55396e+00 
12   2210 -8.86295e-01 
12   2211 -2.06880e+00 
12   2212 -3.42756e+00 
12   2213 -2.56401e+00 
12   2214 +5.43180e-01 
12   2215 +2.94600e+00 
12   2216 +1.11363e+00 
12   2217 +3.36616e+00 
12   2218 +3.04091e+00 
12   2219 +2.01096e+00 
12   2220 +1.92178e+00 
12   2221 +2.12150e+00 
12   2222 +3.00213e+00 
12   2223 +1.71670e+00 
12   2224 -1.98980e+00 
12   2225 -1.33097e+00 
12   2226 -3.43639e+00 
12   2227 -3.85926e+00 
12   2228 -3.55941e+00 
13   2229          NaN 
13   2230          NaN 
13   2231          NaN 
13   2232          NaN 
13   2233          NaN 
13   2234          NaN 
13   2235          NaN 
13   2236          NaN 
13   2237          NaN 
13   2238          NaN 
13   2239          NaN 
13   2240          NaN 
13   2241          NaN 
13   2242          NaN 
13   2243          NaN 
13   2244          NaN 
13   2245          NaN 
13   2246          NaN 
13   2247          NaN 
13   2248 -4.04635e-01 
13   2249 -2.68290e-01 
13   2250 -2.96066e+00 
13   2251 +2.18790e-01 
13   2252 -3.32071e+00 
13   2253 -2.37510e+00 
13   2254 +1.45377e+00 
13   2255 +1.16766e+00 
13   2256 +9.50917e-01 
13   2257 +2.08012e+00 
13   2258 +1.25096e+00 
13   2259 +1.00964e-02 
13   2260 -2.90336e+00 
13   2261 -2.01766e+00 
13   2262 -3.19996e-01 
13   2263 -2.06795e+00 
13   2264 -3.38338e+00 
13   2265 -1.62619e+00 
13   2266 +9.57886e-01 
13   2267 +1.77763e+00 
13   2268 +8.53287e-02 
13   2269 +8.37790e-01 
13   2270 +1.71403e+00 
13   2271 +1.25891e+00 
13   2272 +1.35129e+00 
13   2273 +4.03423e-01 
13   2274 -4.01831e-01 
13   2275 +2.31906e+00 
13   2276 +2.49724e+00 
13   2277 +2.56623e+00 
13   2278 +4.38299e-01 
13   2279 -3.70787e+00 
13   2280 -3.30615e+00 
13   2281 -1.46350e+00 
13   2282 -1.12939e+00 
13   2283 -3.02742e-01 
13   2284 -3.48285e+00 
13   2285 -2.68321e+00 
13   2286 -2.71989e+00 
13   2287 -1.90149e-01 
13   2288 +5.80816e-01 
13   2289 +1.11239e+00 
13   2290 +3.92676e-01 
13   2291 +1.17870e+00 
13   2292 -2.27406e-01 
13   2293 -3.51287e+00 
13   2294 -3.91703e+00 
13   2295 -1.29880e+00 
13   2296 -1.87330e+00 
13   2297 -2.37400e+00 
13   2298 -3.53317e+00 
13   2299 -1.20790e+00 
13   2300 -2.28614e+00 
13   2301 -3.23192e-02 
13   2302 -3.32458e+00 
13   2303 -4.20567e+00 
13   2304 -4.09410e+00 
13   2305 -3.06087e+00 
13   2306 -3.40922e+00 
13   2307 +4.42912e-02 
13   2308 +2.26574e+00 
13   2309 +2.56165e+00 
13   2310 +6.07687e-01 
13   2311 +5.34344e-01 
13   2312 +1.22789e+00 
13   2313 +8.69862e-01 
13   2314 +3.79006e-01 
13   2315 +1.96018e+00 
13   2316 +3.38854e+00 
13   2317 +2.33038e+00 
13   2318 -1.50925e+00 
13   2319 -1.94012e+00 
13   2320 -3.11129e+00 
13   2321 -2.54169e+00 
13   2322 -2.80993e+00 
13   2323 -2.77034e+00 
13   2324 -1.73596e+00 
13   2325 -1.89748e+00 
13   2326 -7.07952e-03 
13   2327 +2.44987e+00 
13   2328 -9.93218e-01 
13   2329 -3.79737e+00 
13   2330 -1.19438e+00 
13   2331 -3.38589e+00 
13   2332 -4.33282e+00 
13   2333 -3.30130e+00 
13   2334 -4.28268e+00 
13   2335 +5.61093e-01 
13   2336          NaN 
14   2337          NaN 
14   2338          NaN 
14   2339          NaN 
14   2340          NaN 
14   2341          NaN 
14   2342          NaN 
14   2343          NaN 
14   2344          NaN 
14   2345          NaN 
14   2346          NaN 
14   2347          NaN 
14   2348          NaN 
14   2349          NaN 
14   2350          NaN 
14   2351          NaN 
14   2352          NaN 
14   2353          NaN 
14   2354          NaN 
14   2355          NaN 
14   2356          NaN 
14   2357 +4.55036e-02 
14   2358 +6.96169e-01 
14   2359 -7.58299e-01 
14   2360 -7.62940e-01 
14   2361 +1.35599e+00 
14   2362 -1.08601e+00 
14   2363 -6.26259e-01 
14   2364 +4.47467e-01 
14   2365 -1.33906e+00 
14   2366 -1.91428e+00 
14   2367 -1.71732e+00 
14   2368 -2.47194e+00 
14   2369 -5.57877e-01 
14   2370 +7.22790e-01 
14   2371 -5.80908e-01 
14   2372 +5.34224e-01 
14   2373 -4.55747e-01 
14   2374 -4.42995e-01 
14   2375 +7.92742e-01 
14   2376 +1.09661e+00 
14   2377 -3.61537e+00 
14   2378 -4.31974e+00 
14   2379 -4.00109e+00 
14   2380 -3.80619e+00 
14   2381 -3.57487e+00 
14   2382 -2.73533e+00 
14   2383 +2.08430e+00 
14   2384 +1.83817e+00 
14   2385 -3.66410e-01 
14   2386 -1.19841e+00 
14   2387 -1.88992e+00 
14   2388 -1.14087e+00 
14   2389 -2.61182e+00 
14   2390 +1.83578e+00 
14   2391 +1.77911e+00 
14   2392 -1.97418e-01 
14   2393 -2.75035e-01 
14   2394 -2.38560e+00 
14   2395 -1.20027e+00 
14   2396 -2.76128e+00 
14   2397 -1.05924e+00 
14   2398 +9.42647e-02 
14   2399 -1.22531e+00 
14   2400 -3.24932e+00 
14   2401 -4.05667e+00 
14   2402 -4.19463e+00 
14   2403 -4.30720e+00 
14   2404 -3.62876e+00 
14   2405 -3.29787e+00 
14   2406 -2.63408e+00 
14   2407 -2.84704e+00 
14   2408 -2.28867e+00 
14   2409 -3.13350e+00 
14   2410 -2.37624e+00 
14   2411 -4.22954e+00 
14   2412 -4.45058e+00 
14   2413 -3.40236e+00 
14   2414 -3.24145e+00 
14   2415 -4.07178e+00 
14   2416 -8.31825e-01 
14   2417 -6.56761e-01 
14   2418 +7.30146e-01 
14   2419 -1.33874e+00 
14   2420 -2.33818e+00 
14   2421 +1.00660e+00 
14   2422 -3.55912e+00 
14   2423 +1.42816e-02 
14   2424 +2.40740e+00 
14   2425 +1.33538e+00 
14   2426 -2.35264e+00 
14   2427 -3.96718e+00 
14   2428 -1.42550e+00 
14   2429 +1.11094e+00 
14   2430 -1.02004e+00 
14   2431 +2.92740e+00 
14   2432 +2.96828e+00 
14   2433 +3.87206e-01 
14   2434 +2.78341e+00 
14   2435 +2.49425e+00 
14   2436 -1.37515e+00 
14   2437 +9.79743e-02 
14   2438 -1.36895e+00 
14   2439 -4.15232e-01 
15   2440 -4.42961e+00 
15   2441 -4.47868e+00 
15   2442 -4.31779e+00 
15   2443 -4.07452e+00 
15   2444 -4.31885e+00 
15   2445 -4.98070e-02 
15   2446 +1.39108e+00 
15   2447 +1.65941e+00 
15   2448 -9.55797e-01 
15   2449 +2.62213e-01 
15   2450 -6.46444e-01 
15   2451 -3.46040e+00 
15   2452 -5.62111e-01 
15   2453 +7.39944e-01 
15   2454 -2.95761e+00 
15   2455 -3.51861e+00 
15   2456 -1.27704e+00 
15   2457 +5.85733e-01 
15   2458 -1.09200e+00 
15   2459 -1.84515e+00 
15   2460 -4.89098e-01 
15   2461 -3.55569e+00 
15   2462 -2.42120e+00 
15   2463 -1.39359e+00 
15   2464 -1.62152e+00 
15   2465 +4.32290e-01 
15   2466 +1.20446e+00 
15   2467 -2.38222e+00 
15   2468 -3.61971e+00 
15   2469 -3.78567e+00 
15   2470 -4.18409e+00 
15   2471 -1.81525e+00 
15   2472 +5.03372e-01 
15   2473 -2.29378e-01 
15   2474 +7.25990e-01 
15   2475 +1.32746e+00 
15   2476          NaN 
15   2477          NaN 
15   2478          NaN 
15   2479          NaN 
15   2480          NaN 
15   2481          NaN 
15   2482          NaN 
15   2483          NaN 
15   2484          NaN 
15   2485          NaN 
15   2486 -2.87031e+00 
15   2487 -2.07625e+00 
15   2488 -1.34883e+00 
15   2489 -1.51963e+00 
15   2490 -2.95153e+00 
15   2491 -1.50278e+00 
15   2492 -1.30270e+00 
15   2493 -2.41056e+00 
15   2494 -1.81464e+00 
15   2495 -8.05442e-01 
15   2496 -2.95392e+00 
15   2497 -4.35612e+00 
15   2498 -2.22081e+00 
15   2499 +1.71797e+00 
15   2500 +7.41147e-01 
15   2501 +1.37727e+00 
15   2502 -3.13185e-01 
15   2503 +1.19176e+00 
15   2504 +2.53562e+00 
15   2505 +1.97919e+00 
15   2506 -2.73029e+00 
15   2507 -4.31200e+00 
15   2508 -3.91864e+00 
15   2509 -3.95360e+00 
15   2510 -3.38919e+00 
15   2511 -1.69298e+00 
15   2512 -1.81059e+00 
15   2513 -8.39936e-01 
15   2514 -3.04332e+00 
15   2515 -1.90630e+00 
15   2516 +2.05181e+00 
15   2517 +1.83211e+00 
15   2518 +1.52908e+00 
15   2519 +6.22807e-01 
15   2520 +1.12187e+00 
15   2521 -2.20341e+00 
15   2522 +1.19975e+00 
15   2523 +3.96421e-01 
15   2524 -3.84070e+00 
15   2525 -3.96457e+00 
15   2526 -2.61953e+00 
15   2527 -3.62536e+00 
15   2528 -4.05005e+00 
15   2529 -4.44111e+00 
15   2530 -3.95790e+00 
16   2531 -3.87002e+00 
16   2532 -4.37425e+00 
16   2533 -3.33601e+00 
16   2534 -2.32768e+00 
16   2535 -4.24497e+00 
16   2536 -2.11696e+00 
16   2537 -1.53714e+00 
16   2538 -3.75010e+00 
16   2539 -2.29579e+00 
16   2540 -6.32400e-02 
16   2541 +5.75263e-01 
16   2542 +8.61302e-01 
16   2543 +7.80501e-01 
16   2544 +1.31332e+00 
16   2545 +1.16321e+00 
16   2546 -1.14474e+00 
16   2547 -3.08000e+00 
16   2548 -4.52880e+00 
16   2549 -4.03272e+00 
16   2550 -3.89914e+00 
16   2551 -2.06462e+00 
16   2552 -1.79968e+00 
16   2553 +9.24989e-01 
16   2554          NaN 
16   2555          NaN 
16   2556 -2.27709e+00 
16   2557 -3.66190e+00 
16   2558 -4.15020e+00 
16   2559 -4.06350e+00 
16   2560 -3.98005e+00 
16   2561 -3.39093e+00 
16   2562 -2.10375e-01 
16   2563 -1.82254e-01 
16   2564 -1.60294e+00 
16   2565 -2.75387e+00 
16   2566 -4.26212e+00 
16   2567 -3.48545e+00 
16   2568 -4.22939e+00 
16   2569 -3.56251e+00 
16   2570 -2.11808e+00 
16   2571 -4.06130e+00 
16   2572 -4.43090e+00 
16   2573 -4.40925e+00 
16   2574 -4.34139e+00 
16   2575 -3.43984e+00 
16   2576 -4.00566e+00 
16   2577 -3.93131e+00 
16   2578 -4.02119e+00 
16   2579 -4.23597e+00 
16   2580 -5.61465e-01 
16   2581 +2.62935e+00 
16   2582 +2.13647e+00 
16   2583 +1.31797e+00 
16   2584 +5.12949e-01 
16   2585 +5.92770e-01 
16   2586 -3.76152e+00 
16   2587 -3.49338e+00 
16   2588 -3.30206e+00 
16   2589 -2.81088e+00 
16   2590 -1.83177e+00 
16   2591 -2.98376e+00 
16   2592 -3.75642e+00 
16   2593 -3.48494e+00 
16   2594 +9.71431e-02 
16   2595 -1.19760e+00 
16   2596 -3.79800e+00 
16   2597 -7.72544e-01 
16   2598 +1.78727e+00 
16   2599 +2.86907e+00 
16   2600 +2.50711e+00 
16   2601 +5.00526e-01 
16   2602 -1.93967e+00 
16   2603 -3.09571e+00 
16   2604 -4.49606e+00 
16   2605 -4.15457e+00 
16   2606 -3.61887e+00 
16   2607 -3.93324e+00 
16   2608 -3.29098e+00 
16   2609 -3.90253e+00 
16   2610 -4.27718e+00 
16   2611 -4.05305e+00 
16   2612          NaN 
17   2613 -8.15658e-01 
17   2614 +1.13343e+00 
17   2615 -7.60225e-01 
17   2616 -2.73939e+00 
17   2617 -7.37835e-01 
17   2618 +9.35000e-01 
17   2619 +1.99799e+00 
17   2620 +1.71302e+00 
17   2621 -1.07595e+00 
17   2622 -2.58072e+00 
17   2623 +7.92189e-01 
17   2624 +1.06479e-01 
17   2625 -3.15932e+00 
17   2626 -1.21827e+00 
17   2627 -1.74936e-01 
17   2628 +1.92762e+00 
17   2629          NaN 
17   2630          NaN 
17   2631 -2.69808e+00 
17   2632 -1.83013e+00 
17   2633 -1.66784e+00 
17   2634 -2.67756e+00 
17   2635 +1.16946e+00 
17   2636 +5.95181e-01 
17   2637 +8.48614e-01 
17   2638 +6.32342e-01 
17   2639 +9.71116e-01 
17   2640 +1.70641e+00 
17   2641 +1.28031e-01 
17   2642 -1.09640e+00 
17   2643 +1.84578e+00 
17   2644 +2.77814e+00 
17   2645 +6.39890e-01 
17   2646 -2.32322e+00 
17   2647 -1.39538e+00 
17   2648 +1.48415e-01 
17   2649 -7.41408e-01 
17   2650 -1.05826e+00 
17   2651 +2.50576e-01 
17   2652 -8.23402e-01 
17   2653 -8.13793e-02 
17   2654 +1.98926e+00 
17   2655 +1.38572e+00 
17   2656 -1.85542e+00 
17   2657 -1.94344e+00 
17   2658 -2.52282e+00 
17   2659 -4.09657e+00 
17   2660 -3.28629e+00 
17   2661 -1.26932e+00 
17   2662 +2.57506e+00 
17   2663 +2.90259e+00 
17   2664 +1.66191e+00 
17   2665 -2.56630e-01 
17   2666 -1.47524e+00 
17   2667 -1.41899e+00 
17   2668 -2.30402e+00 
17   2669 -2.40253e+00 
17   2670 +1.37602e+00 
17   2671 +2.55337e+00 
17   2672 -7.98356e-01 
17   2673 -2.64871e+00 
17   2674 +4.46729e-01 
17   2675 +1.48425e+00 
17   2676 +1.04944e+00 
17   2677 +2.52004e+00 
17   2678 +2.13927e+00 
17   2679 +1.87093e+00 
17   2680 +1.94214e+00 
17   2681 +2.88915e+00 
17   2682 +2.05971e+00 
17   2683 +3.32487e+00 
17   2684 +1.71602e+00 
17   2685 +9.81690e-02 
17   2686 +2.00231e+00 
17   2687 -1.06807e+00 
17   2688 +2.48881e+00 
17   2689 -6.89769e-01 
17   2690 -3.16422e+00 
17   2691 -3.73883e+00 
18   2692 -4.09858e+00 
18   2693 -4.05944e+00 
18   2694 -4.32236e+00 
18   2695 -4.23893e+00 
18   2696 -4.68500e+00 
18   2697 -4.49683e+00 
18   2698 -3.29006e+00 
18   2699 -3.93492e+00 
18   2700 -3.18673e+00 
18   2701 -1.58296e+00 
18   2702 -4.60730e+00 
18   2703 -3.52300e+00 
18   2704 -2.32064e+00 
18   2705 -3.65930e+00 
18   2706 -3.55682e+00 
18   2707 -2.84470e+00 
18   2708 -3.70343e+00 
18   2709 -4.19873e+00 
18   2710 -4.03733e+00 
18   2711 -3.05753e+00 
18   2712 +1.21213e+00 
18   2713 +4.20033e-01 
18   2714 +8.00755e-01 
18   2715 -6.37911e-02 
18   2716 -8.44735e-01 
18   2717          NaN 
18   2718          NaN 
18   2719 +1.09604e+00 
18   2720 +4.51016e-01 
18   2721 +1.44612e-01 
18   2722 -3.67278e+00 
18   2723 -5.71278e-01 
18   2724 -5.76729e-02 
18   2725 -3.41723e+00 
18   2726 -3.10710e+00 
18   2727 -3.15319e+00 
18   2728 -3.59165e+00 
18   2729 -1.49135e+00 
18   2730 -3.25446e+00 
18   2731 -4.20612e+00 
18   2732 -3.63630e+00 
18   2733 -3.66636e+00 
18   2734 -3.71939e+00 
18   2735 -1.15402e+00 
18   2736 -1.61508e+00 
18   2737 -4.31317e+00 
18   2738 -4.15206e+00 
18   2739 -4.26624e+00 
18   2740 -3.91591e+00 
18   2741 -4.13467e+00 
18   2742 -3.94690e+00 
18   2743 -2.98672e+00 
18   2744 -9.39280e-01 
18   2745 -1.05054e+00 
18   2746 -2.46820e+00 
18   2747 -2.08305e+00 
18   2748 -4.70457e-01 
18   2749 -7.48023e-01 
18   2750 -2.75679e+00 
18   2751 -3.69009e+00 
19   2752 -3.33120e+00 
19   2753 -2.10128e+00 
19   2754 -3.01982e+00 
19   2755 -3.77545e+00 
19   2756 -4.51025e-01 
19   2757 -5.75901e-01 
19   2758 +1.64283e+00 
19   2759 +2.54118e+00 
19   2760 +1.51124e-01 
19   2761 +1.20525e+00 
19   2762 +5.51337e-01 
19   2763 +4.68933e-01 
19   2764 +2.48347e+00 
19   2765 +8.67944e-01 
19   2766 +2.69552e+00 
19   2767 +1.57816e+00 
19   2768 +1.41781e+00 
19   2769 -8.01876e-01 
19   2770 +1.26399e-01 
19   2771 +1.09720e+00 
19   2772 -2.19562e-01 
19   2773 +5.30287e-02 
19   2774 +1.77343e+00 
19   2775 -7.53462e-01 
19   2776 +3.03178e-01 
19   2777 -2.14166e+00 
19   2778 +5.00198e-01 
19   2779          NaN 
19   2780          NaN 
19   2781 -7.44781e-02 
19   2782 -3.88467e+00 
19   2783 -4.14797e+00 
19   2784 -4.48425e+00 
19   2785 -4.29693e+00 
19   2786 -4.40011e+00 
